order_item_id,order_id,product_id,quantity,unit_price,discount_amount,net_amount
OI0004186,O002092,P020,65,240.42,219.87,15407.43
OI0004187,O002093,P023,70,229.3,1865.4,14185.6
OI0004188,O002093,P024,115,225.24,881.24,25021.36
OI0004189,O002094,P024,22,209.43,169.65,4437.81
OI0004190,O002095,P020,98,227.82,807.77,21518.59
OI0004191,O002095,P020,112,239.72,333.6,26515.04
OI0004192,O002095,P020,9,252.34,135.36,2135.7
OI0004193,O002096,P027,85,102.98,488.18,8265.12
OI0004194,O002096,P029,96,117.11,1086.2,10156.36
OI0004195,O002096,P025,38,210.15,459.79,7525.91
OI0004196,O002097,P029,99,119.49,322.3,11507.21
OI0004197,O002097,P029,39,124.15,16.98,4824.87
OI0004198,O002097,P028,30,110.73,212.7,3109.2
OI0004199,O002098,P005,12,985.32,737.26,11086.58
OI0004200,O002099,P001,42,1642.83,36.39,68962.47
OI0004201,O002100,P003,57,861.59,4765.42,44345.21
OI0004202,O002100,P004,101,1606.53,14903.78,147355.75
OI0004203,O002100,P006,105,1187.18,1752.38,122901.52
OI0004204,O002101,P002,99,1821.02,7908.07,172372.91
OI0004205,O002102,P005,67,1038.79,1668.81,67930.12
OI0004206,O002103,P001,65,1549.75,8047.27,92686.48
OI0004207,O002103,P006,116,1167.95,2595.38,132886.82
OI0004208,O002104,P003,114,865.42,9610.53,89047.35
OI0004209,O002104,P005,108,933.52,8397.57,92422.59
OI0004210,O002105,P006,106,1140.85,4831.73,116098.37
OI0004211,O002105,P003,118,825.58,6456.81,90961.63
OI0004212,O002106,P006,108,1238.74,9581.53,124202.39
OI0004213,O002106,P001,91,1637.15,3163.89,145816.76
OI0004214,O002107,P004,114,1452.17,221.44,165325.94
OI0004215,O002107,P001,100,1458.14,13344.88,132469.12
OI0004216,O002107,P002,35,1907.97,1575.97,65202.98
OI0004217,O002108,P001,31,1479.55,2186.12,43679.93
OI0004218,O002109,P003,89,877.52,7165.22,70934.06
OI0004219,O002109,P004,16,1415.74,2700.91,19950.93
OI0004220,O002110,P003,17,857.06,880.26,13689.76
OI0004221,O002110,P005,25,926.48,2510.07,20651.93
OI0004222,O002111,P007,17,1585.49,1800.81,25152.52
OI0004223,O002112,P012,66,2183.19,4201.77,139888.77
OI0004224,O002113,P011,13,2066.81,1907.83,24960.7
OI0004225,O002114,P011,96,2232.05,6228.5,208048.3
OI0004226,O002114,P009,41,2218.71,10245.12,80721.99
OI0004227,O002114,P011,113,2184.33,20881.54,225947.75
OI0004228,O002115,P010,37,1617.25,6903.55,52934.7
OI0004229,O002115,P009,75,1973.9,1184.98,146857.52
OI0004230,O002116,P007,48,1528.21,6948.61,66405.47
OI0004231,O002116,P007,87,1539.23,14901.51,119011.5
OI0004232,O002116,P011,71,2287.57,9916.29,152501.18
OI0004233,O002117,P011,84,2261.15,6214.98,183721.62
OI0004234,O002117,P008,86,1420.97,12900.01,109303.41
OI0004235,O002118,P008,89,1353.69,7045.43,113432.98
OI0004236,O002118,P007,107,1623.26,475.44,173213.38
OI0004237,O002119,P009,31,2178.94,6551.04,60996.1
OI0004238,O002120,P008,107,1542.34,14211.4,150818.98
OI0004239,O002120,P012,74,2156.65,1230.81,158361.29
OI0004240,O002120,P010,80,1765.56,1001.84,140242.96
OI0004241,O002121,P012,50,1888.44,8323.42,86098.58
OI0004242,O002121,P008,35,1467.53,4365.68,46997.87
OI0004243,O002121,P012,5,1971.33,577.3,9279.35
OI0004244,O002122,P013,107,204.79,13.51,21899.02
OI0004245,O002122,P015,106,252.48,547.43,26215.45
OI0004246,O002122,P015,93,284.64,3046.16,23425.36
OI0004247,O002123,P013,65,207.19,363.02,13104.33
OI0004248,O002123,P016,58,118.09,624.57,6224.65
OI0004249,O002124,P018,40,284.49,930.31,10449.29
OI0004250,O002124,P013,87,213.57,1592.03,16988.56
OI0004251,O002125,P016,39,123.62,555.23,4265.95
OI0004252,O002125,P016,110,127.45,1451.98,12567.52
OI0004253,O002126,P017,80,275.3,229.66,21794.34
OI0004254,O002127,P016,68,124.06,438.56,7997.52
OI0004255,O002127,P014,65,193.33,990.0,11576.45
OI0004256,O002127,P014,14,196.5,249.62,2501.38
OI0004257,O002128,P017,88,300.64,2089.56,24366.76
OI0004258,O002128,P014,71,202.46,1211.02,13163.64
OI0004259,O002128,P014,14,202.19,284.56,2546.1
OI0004260,O002129,P016,99,120.83,488.67,11473.5
OI0004261,O002130,P014,44,177.82,785.03,7039.05
OI0004262,O002130,P013,40,200.97,234.43,7804.37
OI0004263,O002130,P013,35,200.85,148.03,6881.72
OI0004264,O002131,P016,44,122.14,165.05,5209.11
OI0004265,O002131,P017,35,283.05,544.05,9362.7
OI0004266,O002132,P018,71,272.23,1109.7,18218.63
OI0004267,O002132,P017,99,279.64,2037.31,25647.05
OI0004268,O002132,P016,67,113.96,704.32,6931.0
OI0004269,O002133,P021,88,207.54,569.16,17694.36
OI0004270,O002134,P022,64,226.32,1593.71,12890.77
OI0004271,O002135,P022,108,212.57,2159.57,20797.99
OI0004272,O002136,P024,85,222.41,682.93,18221.92
OI0004273,O002137,P023,56,211.2,512.17,11315.03
OI0004274,O002138,P024,81,207.87,145.47,16692.0
OI0004275,O002139,P029,10,134.39,129.72,1214.18
OI0004276,O002139,P030,84,145.89,595.52,11659.24
OI0004277,O002140,P027,77,98.25,420.35,7144.9
OI0004278,O002140,P027,86,93.83,565.43,7503.95
OI0004279,O002140,P030,35,164.87,566.09,5204.36
OI0004280,O002141,P026,6,170.67,25.01,999.01
OI0004281,O002141,P026,77,179.59,1362.43,12466.0
OI0004282,O002141,P028,91,111.88,644.08,9537.0
OI0004283,O002142,P002,95,1759.65,13237.1,153929.65
OI0004284,O002143,P003,101,868.71,78.75,87660.96
OI0004285,O002144,P005,37,1011.93,732.85,36708.56
OI0004286,O002144,P003,25,824.92,1948.1,18674.9
OI0004287,O002145,P003,35,905.22,2303.13,29379.57
OI0004288,O002146,P003,73,914.19,3889.66,62846.21
OI0004289,O002147,P006,108,1170.68,4299.56,122133.88
OI0004290,O002147,P002,54,1857.04,4098.63,96181.53
OI0004291,O002147,P006,46,1230.09,2489.92,54094.22
OI0004292,O002148,P002,98,1800.81,11317.72,165161.66
OI0004293,O002148,P005,106,947.37,1812.86,98608.36
OI0004294,O002149,P003,61,877.87,2560.1,50989.97
OI0004295,O002149,P003,53,846.46,567.62,44294.76
OI0004296,O002150,P003,95,821.38,2363.47,75667.63
OI0004297,O002150,P002,21,1914.26,255.77,39943.69
OI0004298,O002151,P005,61,975.22,1040.86,58447.56
OI0004299,O002151,P004,8,1543.76,907.83,11442.25
OI0004300,O002152,P004,87,1471.16,6963.65,121027.27
OI0004301,O002152,P005,19,905.63,917.67,16289.3
OI0004302,O002153,P006,56,1226.97,3806.29,64904.03
OI0004303,O002153,P001,58,1615.69,4755.59,88954.43
OI0004304,O002154,P002,94,1913.35,21367.16,158487.74
OI0004305,O002154,P001,52,1672.87,837.64,86151.6
OI0004306,O002154,P003,34,882.47,3185.37,26818.61
OI0004307,O002155,P005,30,1048.61,2911.09,28547.21
OI0004308,O002156,P006,109,1154.67,8725.84,117133.19
OI0004309,O002157,P008,96,1402.19,4278.94,130331.3
OI0004310,O002157,P007,99,1702.67,14637.01,153927.32
OI0004311,O002158,P009,79,1966.35,8563.4,146778.25
OI0004312,O002158,P012,96,2090.38,13578.92,187097.56
OI0004313,O002159,P010,102,1703.36,13552.19,160190.53
OI0004314,O002159,P010,65,1618.3,8381.62,96807.88
OI0004315,O002160,P009,58,2171.12,1192.87,124732.09
OI0004316,O002160,P010,78,1782.11,11332.48,127672.1
OI0004317,O002160,P012,80,2032.99,5403.66,157235.54
OI0004318,O002161,P011,5,2331.25,1024.02,10632.23
OI0004319,O002162,P010,93,1678.5,6523.77,149576.73
OI0004320,O002163,P007,62,1573.84,9567.72,88010.36
OI0004321,O002164,P010,31,1714.86,787.28,52373.38
OI0004322,O002164,P011,46,2186.95,2243.63,98356.07
OI0004323,O002164,P010,59,1663.47,9118.64,89026.09
OI0004324,O002165,P016,13,122.37,90.1,1500.71
OI0004325,O002165,P016,70,114.06,198.65,7785.55
OI0004326,O002165,P013,71,212.68,69.53,15030.75
OI0004327,O002166,P014,62,194.15,402.8,11634.5
OI0004328,O002167,P018,76,257.75,661.12,18927.88
OI0004329,O002168,P013,115,194.09,2445.64,19874.71
OI0004330,O002168,P016,73,121.88,386.06,8511.18
OI0004331,O002169,P017,14,284.25,188.22,3791.28
OI0004332,O002169,P013,93,188.42,2093.15,15429.91
OI0004333,O002170,P018,80,279.91,1624.76,20768.04
OI0004334,O002171,P018,34,285.18,188.05,9508.07
OI0004335,O002172,P015,100,268.61,3097.17,23763.83
OI0004336,O002172,P016,103,116.77,970.38,11056.93
OI0004337,O002173,P018,86,277.77,1071.8,22816.42
OI0004338,O002174,P024,58,196.59,982.86,10419.36
OI0004339,O002175,P020,101,253.49,2049.39,23553.1
OI0004340,O002176,P021,109,216.11,758.08,22797.91
OI0004341,O002176,P022,57,212.4,1394.36,10712.44
OI0004342,O002177,P020,70,243.82,1516.42,15550.98
OI0004343,O002177,P020,37,221.85,186.26,8022.19
OI0004344,O002178,P019,60,134.7,71.24,8010.76
OI0004345,O002178,P023,101,214.22,1038.09,20598.13
OI0004346,O002179,P021,112,237.82,2046.53,24589.31
OI0004347,O002179,P021,47,217.3,729.24,9483.86
OI0004348,O002179,P024,23,216.13,226.75,4744.24
OI0004349,O002180,P030,84,160.8,844.61,12662.59
OI0004350,O002180,P027,112,100.13,821.69,10392.87
OI0004351,O002181,P026,117,170.45,1673.99,18268.66
OI0004352,O002181,P030,18,152.1,54.68,2683.12
OI0004353,O002181,P030,66,146.0,1103.57,8532.43
OI0004354,O002182,P029,33,117.9,131.85,3758.85
OI0004355,O002182,P029,10,120.53,24.4,1180.9
OI0004356,O002183,P003,69,911.69,5411.48,57495.13
OI0004357,O002184,P005,51,1030.67,6246.12,46318.05
OI0004358,O002184,P004,110,1593.98,9187.94,166149.86
OI0004359,O002184,P005,71,1008.37,5469.79,66124.48
OI0004360,O002185,P003,99,849.58,4786.62,79321.8
OI0004361,O002185,P001,40,1528.83,1886.6,59266.6
OI0004362,O002186,P006,61,1124.43,3364.28,65225.95
OI0004363,O002186,P005,93,904.32,4351.13,79750.63
OI0004364,O002187,P001,24,1459.97,4151.26,30888.02
OI0004365,O002187,P006,113,1140.2,5723.78,123118.82
OI0004366,O002187,P002,112,1878.85,8860.83,201570.37
OI0004367,O002188,P009,88,2222.46,4218.62,191357.86
OI0004368,O002189,P009,41,2141.7,10470.82,77338.88
OI0004369,O002189,P007,87,1499.07,5916.74,124502.35
OI0004370,O002190,P009,17,2075.52,1024.88,34258.96
OI0004371,O002190,P008,114,1440.76,6463.95,157782.69
OI0004372,O002190,P007,54,1669.19,2584.56,87551.7
OI0004373,O002191,P017,37,268.56,247.03,9689.69
OI0004374,O002191,P014,76,178.88,724.52,12870.36
OI0004375,O002191,P014,16,200.4,323.86,2882.54
OI0004376,O002192,P015,13,270.49,290.12,3226.25
OI0004377,O002192,P014,14,176.44,64.68,2405.48
OI0004378,O002193,P017,63,281.71,341.88,17405.85
OI0004379,O002194,P017,97,305.78,1501.8,28158.86
OI0004380,O002194,P018,14,279.75,79.13,3837.37
OI0004381,O002195,P016,59,128.95,568.63,7039.42
OI0004382,O002195,P018,25,276.55,421.75,6492.0
OI0004383,O002195,P014,111,186.94,349.7,20400.64
OI0004384,O002196,P021,118,230.07,1188.43,25959.83
OI0004385,O002197,P022,81,235.95,2155.95,16956.0
OI0004386,O002197,P024,108,203.75,962.3,21042.7
OI0004387,O002198,P022,66,221.46,1472.42,13143.94
OI0004388,O002198,P022,85,208.95,1165.43,16595.32
OI0004389,O002199,P028,82,112.02,627.88,8557.76
OI0004390,O002199,P026,27,166.15,376.99,4109.06
OI0004391,O002200,P004,106,1440.17,3981.91,148676.11
OI0004392,O002200,P004,119,1637.35,1261.92,193582.73
OI0004393,O002200,P002,40,1907.62,1783.05,74521.75
OI0004394,O002201,P002,7,1806.16,236.43,12406.69
OI0004395,O002201,P005,52,1000.01,1346.69,50653.83
OI0004396,O002201,P001,38,1588.77,7225.87,53147.39
OI0004397,O002202,P001,76,1534.94,9320.81,107334.63
OI0004398,O002202,P004,119,1615.27,12134.16,180082.97
OI0004399,O002203,P005,83,937.98,2832.32,75020.02
OI0004400,O002203,P006,119,1180.78,16748.31,123764.51
OI0004401,O002203,P002,99,1828.08,15040.21,165939.71
OI0004402,O002204,P004,23,1508.14,1549.26,33137.96
OI0004403,O002204,P005,33,983.44,301.58,32151.94
OI0004404,O002205,P001,65,1668.7,3766.2,104699.3
OI0004405,O002206,P004,65,1636.26,3498.89,102858.01
OI0004406,O002206,P001,115,1519.31,19773.94,154946.71
OI0004407,O002206,P003,105,837.96,1804.34,86181.46
OI0004408,O002207,P003,34,881.51,2478.17,27493.17
OI0004409,O002208,P003,76,813.43,3972.98,57847.7
OI0004410,O002208,P004,15,1516.32,1307.26,21437.54
OI0004411,O002208,P003,40,875.34,2751.58,32262.02
OI0004412,O002209,P012,15,1951.01,395.22,28869.93
OI0004413,O002209,P010,22,1642.2,4299.99,31828.41
OI0004414,O002209,P007,18,1610.47,315.02,28673.44
OI0004415,O002210,P010,48,1687.65,1528.26,79478.94
OI0004416,O002210,P009,92,1991.4,3753.18,179455.62
OI0004417,O002210,P007,37,1652.74,5361.73,55789.65
OI0004418,O002211,P010,82,1702.8,13527.01,126102.59
OI0004419,O002211,P009,49,2093.95,12282.53,90321.02
OI0004420,O002211,P011,22,2239.73,821.29,48452.77
OI0004421,O002212,P007,29,1594.49,4590.08,41650.13
OI0004422,O002212,P009,107,2153.64,1071.14,229368.34
OI0004423,O002213,P007,92,1554.74,443.51,142592.57
OI0004424,O002213,P009,104,2139.76,9560.85,212974.19
OI0004425,O002214,P014,7,199.2,132.67,1261.73
OI0004426,O002214,P016,111,131.93,77.69,14566.54
OI0004427,O002214,P013,17,205.56,117.35,3377.17
OI0004428,O002215,P013,102,205.79,2404.99,18585.59
OI0004429,O002215,P014,14,196.21,14.87,2732.07
OI0004430,O002215,P013,59,212.93,1155.13,11407.74
OI0004431,O002216,P013,116,202.48,2776.93,20710.75
OI0004432,O002217,P013,74,189.96,1513.42,12543.62
OI0004433,O002217,P017,56,268.71,1348.09,13699.67
OI0004434,O002217,P014,73,190.14,969.63,12910.59
OI0004435,O002218,P018,74,257.81,824.13,18253.81
OI0004436,O002219,P022,77,234.49,1367.6,16688.13
OI0004437,O002219,P019,5,125.03,63.03,562.12
OI0004438,O002219,P022,66,211.46,1652.17,12304.19
OI0004439,O002220,P023,34,230.47,467.97,7368.01
OI0004440,O002221,P019,65,128.24,339.3,7996.3
OI0004441,O002221,P021,120,219.91,2449.46,23939.74
OI0004442,O002222,P024,110,212.53,2065.12,21313.18
OI0004443,O002222,P022,114,224.55,1983.53,23615.17
OI0004444,O002222,P020,114,235.55,457.68,26395.02
OI0004445,O002223,P020,92,243.99,2515.72,19931.36
OI0004446,O002223,P024,90,207.59,1787.69,16895.41
OI0004447,O002223,P021,98,223.85,2514.89,19422.41
OI0004448,O002224,P026,76,175.76,1315.18,12042.58
OI0004449,O002224,P027,30,99.66,78.56,2911.24
OI0004450,O002224,P029,105,120.87,159.62,12531.73
OI0004451,O002225,P025,45,196.97,232.79,8630.86
OI0004452,O002225,P026,49,169.69,921.54,7393.27
OI0004453,O002226,P003,98,904.04,4558.96,84036.96
OI0004454,O002227,P001,91,1521.65,7195.73,131274.42
OI0004455,O002227,P002,41,1804.8,7666.01,66330.79
OI0004456,O002228,P003,61,859.11,5761.92,46643.79
OI0004457,O002229,P003,44,825.06,590.48,35712.16
OI0004458,O002229,P006,5,1258.72,118.28,6175.32
OI0004459,O002230,P004,57,1630.38,2908.4,90023.26
OI0004460,O002230,P006,41,1159.75,1591.11,45958.64
OI0004461,O002231,P004,88,1565.5,3120.83,134643.17
OI0004462,O002232,P002,114,1716.18,6225.71,189418.81
OI0004463,O002232,P002,82,1849.68,2739.17,148934.59
OI0004464,O002233,P003,38,905.06,1346.11,33046.17
OI0004465,O002233,P003,80,857.49,6928.85,61670.35
OI0004466,O002234,P006,109,1216.84,7131.95,125503.61
OI0004467,O002234,P005,111,1019.4,6036.09,107117.31
OI0004468,O002235,P005,108,911.04,9938.65,88453.67
OI0004469,O002235,P005,24,1011.82,1683.68,22600.0
OI0004470,O002235,P006,22,1215.46,1549.67,25190.45
OI0004471,O002236,P004,73,1411.86,8177.83,94887.95
OI0004472,O002237,P012,55,2064.56,3513.55,110037.25
OI0004473,O002237,P010,117,1670.89,2019.26,193474.87
OI0004474,O002237,P009,50,2122.8,8838.11,97301.89
OI0004475,O002238,P008,98,1486.97,12281.98,133441.08
OI0004476,O002238,P009,35,2170.18,4589.51,71366.79
OI0004477,O002238,P008,96,1528.27,8854.78,137859.14
OI0004478,O002239,P011,27,2104.12,1909.42,54901.82
OI0004479,O002239,P011,6,2235.22,105.57,13305.75
OI0004480,O002239,P009,6,2042.25,86.82,12166.68
OI0004481,O002240,P007,112,1558.82,17428.86,157158.98
OI0004482,O002241,P007,102,1533.1,16735.16,139641.04
OI0004483,O002242,P012,30,2161.61,1727.8,63120.5
OI0004484,O002242,P009,46,2193.94,10248.09,90673.15
OI0004485,O002243,P007,68,1702.87,1407.99,114387.17
OI0004486,O002243,P009,97,2112.39,9234.86,195666.97
OI0004487,O002244,P007,28,1630.12,5094.37,40548.99
OI0004488,O002244,P009,94,2221.05,17153.21,191625.49
OI0004489,O002244,P008,36,1485.1,3583.21,49880.39
OI0004490,O002245,P010,70,1708.66,11406.5,108199.7
OI0004491,O002245,P007,39,1546.97,825.99,59505.84
OI0004492,O002246,P015,53,269.03,1033.48,13225.11
OI0004493,O002246,P014,38,176.35,756.09,5945.21
OI0004494,O002247,P016,103,120.7,680.51,11751.59
OI0004495,O002248,P014,39,182.83,206.92,6923.45
OI0004496,O002248,P015,79,279.0,2010.35,20030.65
OI0004497,O002249,P017,100,282.68,1135.87,27132.13
OI0004498,O002249,P018,52,259.5,299.53,13194.47
OI0004499,O002249,P018,84,277.69,1687.86,21638.1
OI0004500,O002250,P018,24,255.85,98.35,6042.05
OI0004501,O002251,P014,21,197.75,428.21,3724.54
OI0004502,O002252,P018,79,277.39,2070.14,19843.67
OI0004503,O002252,P016,108,118.87,660.57,12177.39
OI0004504,O002252,P014,54,192.85,692.06,9721.84
OI0004505,O002253,P013,77,211.82,1877.69,14432.45
OI0004506,O002253,P018,114,288.42,647.92,32231.96
OI0004507,O002253,P014,11,196.18,61.69,2096.29
OI0004508,O002254,P017,16,305.37,13.56,4872.36
OI0004509,O002255,P014,53,201.69,341.93,10347.64
OI0004510,O002255,P013,56,205.78,634.9,10888.78
OI0004511,O002256,P015,19,280.08,593.85,4727.67
OI0004512,O002257,P022,64,217.3,239.57,13667.63
OI0004513,O002257,P021,63,221.16,477.04,13456.04
OI0004514,O002257,P021,28,226.38,708.86,5629.78
OI0004515,O002258,P020,73,223.07,836.23,15447.88
OI0004516,O002259,P022,68,229.0,238.87,15333.13
OI0004517,O002259,P021,98,226.74,2193.32,20027.2
OI0004518,O002260,P020,100,241.58,2043.43,22114.57
OI0004519,O002260,P019,112,129.16,1336.55,13129.37
OI0004520,O002261,P019,10,137.43,62.83,1311.47
OI0004521,O002262,P022,100,213.32,433.73,20898.27
OI0004522,O002263,P030,61,147.35,78.83,8909.52
OI0004523,O002263,P025,12,207.84,181.31,2312.77
OI0004524,O002263,P030,116,146.66,1484.12,15528.44
OI0004525,O002264,P028,13,123.36,23.86,1579.82
OI0004526,O002265,P006,57,1125.2,3431.58,60704.82
OI0004527,O002266,P002,114,1778.12,20265.66,182440.02
OI0004528,O002267,P004,115,1439.18,10129.87,155375.83
OI0004529,O002267,P004,96,1533.44,4084.46,143125.78
OI0004530,O002268,P002,109,1995.03,17866.09,199592.18
OI0004531,O002268,P004,70,1455.23,9050.84,92815.26
OI0004532,O002269,P002,55,1764.2,1908.34,95122.66
OI0004533,O002269,P001,19,1618.01,2656.46,28085.73
OI0004534,O002270,P006,14,1188.06,1078.26,15554.58
OI0004535,O002270,P001,28,1516.97,3509.04,38966.12
OI0004536,O002271,P004,12,1541.6,372.14,18127.06
OI0004537,O002272,P001,76,1690.22,4046.11,124410.61
OI0004538,O002272,P001,104,1626.23,483.35,168644.57
OI0004539,O002272,P003,119,855.65,3125.32,98697.03
OI0004540,O002273,P003,108,889.83,8505.49,87596.15
OI0004541,O002273,P003,101,869.13,7180.53,80601.6
OI0004542,O002273,P001,25,1668.51,3025.1,38687.65
OI0004543,O002274,P002,32,1911.73,2130.36,59045.0
OI0004544,O002274,P004,10,1439.04,1488.85,12901.55
OI0004545,O002274,P004,65,1499.96,5613.93,91883.47
OI0004546,O002275,P003,31,924.25,333.31,28318.44
OI0004547,O002275,P004,59,1636.17,5396.53,91137.5
OI0004548,O002275,P001,109,1614.32,10200.67,165760.21
OI0004549,O002276,P012,106,1922.43,13155.68,190621.9
OI0004550,O002276,P009,7,2132.1,842.88,14081.82
OI0004551,O002277,P010,84,1706.17,3667.85,139650.43
OI0004552,O002277,P012,53,2159.67,3227.78,111234.73
OI0004553,O002278,P010,74,1691.98,13676.58,111529.94
OI0004554,O002279,P008,6,1500.99,335.49,8670.45
OI0004555,O002279,P007,64,1551.18,8788.36,90487.16
OI0004556,O002279,P011,104,2127.62,4189.74,217082.74
OI0004557,O002280,P009,59,1907.49,2587.22,109954.69
OI0004558,O002280,P008,72,1447.42,6439.79,97774.45
OI0004559,O002280,P010,95,1689.28,5310.21,155171.39
OI0004560,O002281,P008,76,1362.53,10227.92,93324.36
OI0004561,O002282,P014,80,194.72,1775.31,13802.29
OI0004562,O002282,P017,36,303.92,346.42,10594.7
OI0004563,O002282,P013,9,200.0,160.05,1639.95
OI0004564,O002283,P014,84,186.87,634.26,15062.82
OI0004565,O002284,P014,111,200.86,1993.25,20302.21
OI0004566,O002285,P014,69,199.34,1584.17,12170.29
OI0004567,O002285,P014,112,186.02,1636.8,19197.44
OI0004568,O002286,P014,48,200.16,91.49,9516.19
OI0004569,O002286,P017,111,298.89,1120.94,32055.85
OI0004570,O002286,P018,58,273.07,357.98,15480.08
OI0004571,O002287,P016,103,113.5,651.21,11039.29
OI0004572,O002287,P015,41,251.74,629.99,9691.35
OI0004573,O002287,P014,16,189.85,280.08,2757.52
OI0004574,O002288,P013,24,204.9,4.46,4913.14
OI0004575,O002288,P017,80,307.17,372.32,24201.28
OI0004576,O002288,P014,58,186.29,1126.0,9678.82
OI0004577,O002289,P013,32,211.3,661.71,6099.89
OI0004578,O002289,P013,110,197.98,238.48,21539.32
OI0004579,O002289,P017,65,309.57,878.03,19244.02
OI0004580,O002290,P013,37,188.7,708.78,6273.12
OI0004581,O002290,P017,76,277.93,1142.55,19980.13
OI0004582,O002290,P016,107,130.84,657.91,13341.97
OI0004583,O002291,P017,91,271.29,1821.85,22865.54
OI0004584,O002291,P016,66,114.31,113.41,7431.05
OI0004585,O002291,P016,38,131.04,272.44,4707.08
OI0004586,O002292,P017,16,292.95,459.09,4228.11
OI0004587,O002292,P017,76,268.73,176.63,20246.85
OI0004588,O002292,P014,110,202.87,221.39,22094.31
OI0004589,O002293,P021,47,230.24,1054.37,9766.91
