touchpoint_id,customer_id,campaign_id,touchpoint_time,touchpoint_type,sales_rep_id,cost_amount
T001952,C0059,CAMP004,2026-02-07,HOSPITAL_VISIT,SR008,298.27
T001953,C0059,CAMP013,2026-02-10,EMAIL,SR008,2947.6
T001954,C0041,CAMP002,2026-03-11,HOSPITAL_VISIT,SR010,1448.48
T001955,C0057,CAMP012,2026-03-22,ONLINE,SR008,719.92
T001956,C0041,CAMP006,2026-02-24,EMAIL,SR007,2540.08
T001957,C0041,CAMP004,2026-03-03,ONLINE,SR007,1391.96
T001958,C0040,CAMP010,2026-02-10,HOSPITAL_VISIT,SR009,1142.47
T001959,C0040,CAMP003,2026-02-24,EMAIL,SR009,1152.28
T001960,C0055,CAMP005,2026-02-28,CONFERENCE,SR011,2163.39
T001961,C0055,CAMP008,2026-03-02,ONLINE,SR011,2369.9
T001962,C0049,CAMP011,2026-03-02,EMAIL,SR007,1514.08
T001963,C0049,CAMP011,2026-02-19,EMAIL,SR007,1445.9
T001964,C0046,CAMP006,2026-02-10,CONFERENCE,SR010,601.33
T001965,C0046,CAMP009,2026-02-12,EMAIL,SR010,1691.96
T001966,C0031,CAMP002,2026-03-05,EMAIL,SR008,423.98
T001967,C0031,CAMP015,2026-03-09,CONFERENCE,SR008,1359.12
T001968,C0052,CAMP006,2026-01-29,ONLINE,SR011,524.74
T001969,C0052,CAMP010,2026-02-02,ONLINE,SR011,2954.0
T001970,C0035,CAMP008,2026-02-19,HOSPITAL_VISIT,SR012,2728.54
T001971,C0035,CAMP005,2026-02-21,ONLINE,SR012,2328.84
T001972,C0052,CAMP014,2026-02-21,ONLINE,SR007,1758.13
T001973,C0052,CAMP009,2026-02-17,ONLINE,SR007,720.47
T001974,C0044,CAMP015,2026-01-30,HOSPITAL_VISIT,SR008,886.06
T001975,C0050,CAMP014,2026-02-06,HOSPITAL_VISIT,SR009,1667.54
T001976,C0033,CAMP012,2026-03-01,ONLINE,SR012,933.28
T001977,C0033,CAMP014,2026-02-12,CONFERENCE,SR012,2147.17
T001978,C0037,CAMP015,2026-02-20,HOSPITAL_VISIT,SR008,2548.88
T001979,C0052,CAMP005,2026-03-12,ONLINE,SR007,2804.45
T001980,C0052,CAMP005,2026-02-17,CONFERENCE,SR007,321.09
T001981,C0065,CAMP004,2026-01-26,ONLINE,SR014,1203.67
T001982,C0075,CAMP003,2026-03-05,HOSPITAL_VISIT,SR015,1934.16
T001983,C0075,CAMP010,2026-03-09,ONLINE,SR015,1856.43
T001984,C0067,CAMP007,2026-02-12,EMAIL,SR015,2764.63
T001985,C0062,CAMP011,2026-02-10,EMAIL,SR013,1656.75
T001986,C0074,CAMP010,2026-03-03,CONFERENCE,SR014,988.85
T001987,C0065,CAMP002,2026-02-11,ONLINE,SR016,389.47
T001988,C0065,CAMP007,2026-02-02,EMAIL,SR016,2631.37
T001989,C0087,CAMP009,2026-03-20,CONFERENCE,SR016,1415.93
T001990,C0087,CAMP006,2026-02-27,ONLINE,SR016,1354.07
T001991,C0071,CAMP008,2026-02-20,CONFERENCE,SR018,1351.63
T001992,C0075,CAMP008,2026-02-09,EMAIL,SR017,2526.54
T001993,C0086,CAMP004,2026-03-09,CONFERENCE,SR016,1884.35
T001994,C0072,CAMP007,2026-02-14,EMAIL,SR014,2763.55
T001995,C0072,CAMP015,2026-02-14,HOSPITAL_VISIT,SR014,2952.27
T001996,C0061,CAMP002,2026-03-10,EMAIL,SR017,471.17
T001997,C0095,CAMP012,2026-02-12,EMAIL,SR022,2642.94
T001998,C0119,CAMP009,2026-02-19,ONLINE,SR022,1816.82
T001999,C0102,CAMP007,2026-03-01,ONLINE,SR024,2118.44
T002000,C0102,CAMP007,2026-02-12,CONFERENCE,SR024,1870.58
T002001,C0095,CAMP007,2026-02-09,HOSPITAL_VISIT,SR023,1625.58
T002002,C0100,CAMP014,2026-03-13,HOSPITAL_VISIT,SR024,2234.46
T002003,C0100,CAMP013,2026-03-02,HOSPITAL_VISIT,SR024,934.45
T002004,C0100,CAMP015,2026-02-16,CONFERENCE,SR023,465.73
T002005,C0098,CAMP013,2026-02-11,EMAIL,SR024,394.52
T002006,C0098,CAMP006,2026-03-04,HOSPITAL_VISIT,SR024,1130.01
T002007,C0114,CAMP014,2026-02-12,EMAIL,SR023,1237.59
T002008,C0114,CAMP008,2026-02-26,ONLINE,SR023,425.66
T002009,C0111,CAMP004,2026-02-06,CONFERENCE,SR024,212.41
T002010,C0095,CAMP005,2026-02-26,ONLINE,SR023,2630.95
T002011,C0095,CAMP014,2026-02-22,HOSPITAL_VISIT,SR023,2368.27
T002012,C0117,CAMP012,2026-03-04,ONLINE,SR019,1504.68
T002013,C0109,CAMP009,2026-02-15,EMAIL,SR020,761.5
T002014,C0109,CAMP007,2026-03-12,EMAIL,SR020,2788.74
T002015,C0119,CAMP014,2026-02-12,EMAIL,SR021,938.0
T002016,C0119,CAMP013,2026-03-01,EMAIL,SR021,1600.32
T002017,C0106,CAMP008,2026-03-01,EMAIL,SR019,657.55
T002018,C0106,CAMP003,2026-03-01,ONLINE,SR019,2061.74
T002019,C0118,CAMP015,2026-02-26,ONLINE,SR021,2399.81
T002020,C0091,CAMP005,2026-02-06,EMAIL,SR022,2240.14
T002021,C0091,CAMP002,2026-01-27,ONLINE,SR022,541.67
T002022,C0117,CAMP011,2026-03-02,CONFERENCE,SR023,1696.87
T002023,C0116,CAMP011,2026-02-24,CONFERENCE,SR024,2185.12
T002024,C0116,CAMP005,2026-02-21,HOSPITAL_VISIT,SR024,2513.03
T002025,C0106,CAMP011,2026-02-12,EMAIL,SR023,424.57
T002026,C0106,CAMP014,2026-02-25,EMAIL,SR023,817.45
T002027,C0023,CAMP009,2026-03-29,EMAIL,SR006,965.92
T002028,C0017,CAMP015,2026-03-29,ONLINE,SR001,1534.63
T002029,C0024,CAMP009,2026-03-10,CONFERENCE,SR002,2037.38
T002030,C0023,CAMP007,2026-03-12,CONFERENCE,SR005,2885.53
T002031,C0022,CAMP007,2026-03-05,CONFERENCE,SR003,609.61
T002032,C0022,CAMP010,2026-03-24,HOSPITAL_VISIT,SR003,2108.38
T002033,C0027,CAMP010,2026-03-19,HOSPITAL_VISIT,SR004,1503.87
T002034,C0019,CAMP007,2026-03-02,EMAIL,SR001,2363.26
T002035,C0022,CAMP007,2026-03-15,ONLINE,SR001,1342.89
T002036,C0029,CAMP009,2026-03-19,ONLINE,SR002,2892.41
T002037,C0029,CAMP008,2026-02-24,HOSPITAL_VISIT,SR001,210.5
T002038,C0029,CAMP007,2026-03-23,CONFERENCE,SR001,1197.7
T002039,C0017,CAMP001,2026-03-16,ONLINE,SR002,1022.76
T002040,C0016,CAMP007,2026-04-07,CONFERENCE,SR002,2438.52
T002041,C0013,CAMP002,2026-03-30,HOSPITAL_VISIT,SR001,432.85
T002042,C0011,CAMP010,2026-04-03,CONFERENCE,SR001,351.93
T002043,C0016,CAMP008,2026-03-02,HOSPITAL_VISIT,SR003,1292.92
T002044,C0011,CAMP002,2026-04-12,CONFERENCE,SR002,2714.93
T002045,C0011,CAMP011,2026-04-21,EMAIL,SR002,273.49
T002046,C0030,CAMP004,2026-03-25,EMAIL,SR002,2468.72
T002047,C0004,CAMP010,2026-03-27,EMAIL,SR006,2237.73
T002048,C0004,CAMP002,2026-03-19,EMAIL,SR006,614.56
T002049,C0008,CAMP002,2026-03-04,HOSPITAL_VISIT,SR002,633.85
T002050,C0008,CAMP007,2026-03-09,CONFERENCE,SR002,398.6
T002051,C0001,CAMP005,2026-04-12,HOSPITAL_VISIT,SR004,1137.0
T002052,C0029,CAMP012,2026-03-12,EMAIL,SR003,2523.33
T002053,C0029,CAMP010,2026-03-10,HOSPITAL_VISIT,SR003,2374.24
T002054,C0003,CAMP002,2026-03-31,CONFERENCE,SR006,2136.05
T002055,C0003,CAMP012,2026-04-03,CONFERENCE,SR006,308.14
T002056,C0024,CAMP014,2026-04-10,EMAIL,SR001,392.53
T002057,C0024,CAMP006,2026-03-26,ONLINE,SR001,2943.28
T002058,C0006,CAMP002,2026-03-15,CONFERENCE,SR004,2350.32
T002059,C0006,CAMP005,2026-03-02,EMAIL,SR004,2444.89
T002060,C0009,CAMP010,2026-03-16,EMAIL,SR001,1784.91
T002061,C0009,CAMP005,2026-04-02,CONFERENCE,SR001,2407.0
T002062,C0025,CAMP009,2026-03-25,EMAIL,SR001,2601.55
T002063,C0006,CAMP012,2026-04-04,HOSPITAL_VISIT,SR002,393.74
T002064,C0006,CAMP011,2026-03-25,HOSPITAL_VISIT,SR002,2892.38
T002065,C0008,CAMP013,2026-04-01,HOSPITAL_VISIT,SR005,2500.0
T002066,C0006,CAMP013,2026-03-23,ONLINE,SR004,2392.61
T002067,C0024,CAMP011,2026-03-06,HOSPITAL_VISIT,SR002,307.98
T002068,C0024,CAMP008,2026-03-30,CONFERENCE,SR002,668.4
T002069,C0044,CAMP012,2026-03-18,EMAIL,SR010,1647.34
T002070,C0044,CAMP014,2026-03-22,CONFERENCE,SR010,2464.0
T002071,C0043,CAMP012,2026-04-01,ONLINE,SR011,2761.88
T002072,C0043,CAMP005,2026-03-29,CONFERENCE,SR011,1892.54
T002073,C0059,CAMP003,2026-03-09,CONFERENCE,SR012,1425.76
T002074,C0059,CAMP004,2026-03-17,ONLINE,SR012,1764.06
T002075,C0042,CAMP005,2026-04-12,HOSPITAL_VISIT,SR008,2116.77
T002076,C0042,CAMP003,2026-03-27,EMAIL,SR008,1935.7
T002077,C0056,CAMP009,2026-03-01,CONFERENCE,SR010,2975.83
T002078,C0046,CAMP009,2026-03-30,CONFERENCE,SR010,1808.7
T002079,C0059,CAMP001,2026-03-26,ONLINE,SR008,2387.59
T002080,C0059,CAMP006,2026-03-24,EMAIL,SR008,2263.75
T002081,C0041,CAMP003,2026-04-10,CONFERENCE,SR008,1629.09
T002082,C0041,CAMP009,2026-04-01,HOSPITAL_VISIT,SR008,1062.14
T002083,C0040,CAMP014,2026-04-03,CONFERENCE,SR012,1001.89
T002084,C0036,CAMP009,2026-03-23,CONFERENCE,SR012,1546.4
T002085,C0033,CAMP007,2026-04-13,EMAIL,SR010,1235.75
T002086,C0033,CAMP008,2026-03-19,HOSPITAL_VISIT,SR010,2327.51
T002087,C0040,CAMP010,2026-04-04,ONLINE,SR011,2952.42
T002088,C0040,CAMP014,2026-03-11,HOSPITAL_VISIT,SR011,2872.06
T002089,C0039,CAMP007,2026-04-07,HOSPITAL_VISIT,SR011,1707.15
T002090,C0039,CAMP002,2026-04-09,EMAIL,SR011,2436.21
T002091,C0047,CAMP004,2026-03-07,ONLINE,SR007,2834.72
T002092,C0047,CAMP014,2026-03-08,HOSPITAL_VISIT,SR007,375.01
T002093,C0046,CAMP006,2026-03-23,ONLINE,SR007,1873.87
T002094,C0046,CAMP008,2026-04-14,CONFERENCE,SR007,866.3
T002095,C0051,CAMP008,2026-03-18,ONLINE,SR007,908.19
T002096,C0035,CAMP001,2026-03-11,EMAIL,SR011,603.38
T002097,C0050,CAMP015,2026-03-30,CONFERENCE,SR007,1398.24
T002098,C0050,CAMP003,2026-03-16,EMAIL,SR007,1149.34
T002099,C0044,CAMP002,2026-04-04,ONLINE,SR012,2278.63
T002100,C0044,CAMP002,2026-03-26,ONLINE,SR012,1362.06
T002101,C0060,CAMP009,2026-04-05,ONLINE,SR009,800.88
T002102,C0060,CAMP004,2026-03-23,ONLINE,SR009,1419.74
T002103,C0053,CAMP011,2026-03-19,EMAIL,SR012,1288.27
T002104,C0043,CAMP009,2026-03-29,ONLINE,SR010,2847.9
T002105,C0043,CAMP015,2026-03-19,HOSPITAL_VISIT,SR010,472.14
T002106,C0051,CAMP007,2026-03-30,HOSPITAL_VISIT,SR012,1748.49
T002107,C0045,CAMP015,2026-03-20,CONFERENCE,SR009,2912.52
T002108,C0045,CAMP008,2026-03-15,EMAIL,SR009,692.9
T002109,C0038,CAMP005,2026-03-15,CONFERENCE,SR009,509.12
T002110,C0038,CAMP002,2026-03-05,HOSPITAL_VISIT,SR009,260.74
T002111,C0041,CAMP005,2026-03-20,CONFERENCE,SR010,425.52
T002112,C0041,CAMP001,2026-03-31,CONFERENCE,SR010,2742.12
T002113,C0041,CAMP012,2026-03-20,EMAIL,SR011,425.89
T002114,C0041,CAMP001,2026-04-11,HOSPITAL_VISIT,SR011,604.56
T002115,C0081,CAMP009,2026-03-26,ONLINE,SR016,2525.33
T002116,C0081,CAMP013,2026-03-16,CONFERENCE,SR016,1940.47
T002117,C0065,CAMP002,2026-04-03,EMAIL,SR018,1524.87
T002118,C0065,CAMP009,2026-03-15,EMAIL,SR018,1073.6
T002119,C0070,CAMP012,2026-04-10,HOSPITAL_VISIT,SR014,275.32
T002120,C0070,CAMP007,2026-04-05,CONFERENCE,SR014,1316.26
T002121,C0067,CAMP013,2026-04-02,CONFERENCE,SR018,572.58
T002122,C0062,CAMP004,2026-03-21,EMAIL,SR016,1840.89
T002123,C0074,CAMP014,2026-03-16,ONLINE,SR014,918.02
T002124,C0074,CAMP005,2026-03-05,CONFERENCE,SR014,1608.02
T002125,C0068,CAMP012,2026-03-29,EMAIL,SR013,1697.9
T002126,C0068,CAMP013,2026-03-01,CONFERENCE,SR013,893.71
T002127,C0063,CAMP011,2026-03-05,HOSPITAL_VISIT,SR016,947.79
T002128,C0071,CAMP002,2026-03-29,EMAIL,SR016,807.5
T002129,C0079,CAMP009,2026-03-31,HOSPITAL_VISIT,SR017,237.93
T002130,C0079,CAMP011,2026-04-09,EMAIL,SR017,326.49
T002131,C0068,CAMP001,2026-04-15,EMAIL,SR014,2408.78
T002132,C0065,CAMP015,2026-03-28,HOSPITAL_VISIT,SR013,1479.2
T002133,C0089,CAMP005,2026-04-11,EMAIL,SR017,2377.68
T002134,C0089,CAMP012,2026-04-19,CONFERENCE,SR017,200.98
T002135,C0090,CAMP012,2026-03-15,CONFERENCE,SR014,1772.98
T002136,C0090,CAMP011,2026-04-10,EMAIL,SR014,2601.66
T002137,C0104,CAMP014,2026-04-02,CONFERENCE,SR022,1403.5
T002138,C0104,CAMP014,2026-04-17,HOSPITAL_VISIT,SR022,2119.97
T002139,C0102,CAMP007,2026-04-07,HOSPITAL_VISIT,SR024,2570.05
T002140,C0093,CAMP012,2026-04-06,ONLINE,SR024,1832.81
T002141,C0093,CAMP013,2026-03-17,ONLINE,SR024,1006.61
T002142,C0098,CAMP001,2026-03-22,HOSPITAL_VISIT,SR020,2923.85
T002143,C0115,CAMP010,2026-04-08,ONLINE,SR020,786.02
T002144,C0115,CAMP010,2026-04-05,HOSPITAL_VISIT,SR019,1795.42
T002145,C0115,CAMP014,2026-04-07,EMAIL,SR019,2505.1
T002146,C0118,CAMP003,2026-03-13,EMAIL,SR024,501.6
T002147,C0118,CAMP001,2026-03-20,EMAIL,SR024,1521.36
T002148,C0117,CAMP002,2026-03-09,EMAIL,SR019,2241.63
T002149,C0117,CAMP004,2026-03-18,HOSPITAL_VISIT,SR019,2137.04
T002150,C0111,CAMP015,2026-03-28,EMAIL,SR022,1518.24
T002151,C0111,CAMP001,2026-04-14,CONFERENCE,SR022,2373.96
T002152,C0094,CAMP010,2026-03-17,HOSPITAL_VISIT,SR020,1296.69
T002153,C0099,CAMP007,2026-04-05,EMAIL,SR021,1809.73
T002154,C0099,CAMP010,2026-04-02,ONLINE,SR021,1102.96
T002155,C0110,CAMP002,2026-04-04,ONLINE,SR023,1219.47
T002156,C0113,CAMP009,2026-03-31,EMAIL,SR024,2279.69
T002157,C0108,CAMP014,2026-03-05,ONLINE,SR021,2759.71
T002158,C0108,CAMP010,2026-03-26,EMAIL,SR021,2750.58
T002159,C0094,CAMP014,2026-04-20,ONLINE,SR021,1601.13
T002160,C0107,CAMP006,2026-03-20,HOSPITAL_VISIT,SR023,411.75
T002161,C0107,CAMP001,2026-03-08,EMAIL,SR023,630.51
T002162,C0105,CAMP004,2026-03-28,EMAIL,SR024,502.47
T002163,C0105,CAMP008,2026-03-05,ONLINE,SR024,2666.62
T002164,C0020,CAMP005,2026-05-01,CONFERENCE,SR004,226.87
T002165,C0020,CAMP002,2026-04-16,HOSPITAL_VISIT,SR004,1379.23
T002166,C0023,CAMP008,2026-04-17,HOSPITAL_VISIT,SR005,497.73
T002167,C0023,CAMP010,2026-04-15,EMAIL,SR005,2171.96
T002168,C0018,CAMP005,2026-04-23,EMAIL,SR006,2217.96
T002169,C0020,CAMP004,2026-05-08,ONLINE,SR003,999.79
T002170,C0020,CAMP015,2026-04-19,HOSPITAL_VISIT,SR003,2934.08
T002171,C0019,CAMP002,2026-04-24,HOSPITAL_VISIT,SR004,1977.46
T002172,C0010,CAMP009,2026-04-02,HOSPITAL_VISIT,SR001,2775.15
T002173,C0010,CAMP008,2026-04-19,EMAIL,SR001,2986.89
T002174,C0017,CAMP003,2026-04-02,HOSPITAL_VISIT,SR005,2775.62
T002175,C0017,CAMP013,2026-04-08,EMAIL,SR005,1664.98
T002176,C0029,CAMP004,2026-04-15,CONFERENCE,SR001,2519.86
T002177,C0005,CAMP002,2026-04-26,HOSPITAL_VISIT,SR006,1052.37
T002178,C0005,CAMP007,2026-04-15,ONLINE,SR006,1150.73
T002179,C0030,CAMP013,2026-04-15,CONFERENCE,SR004,1861.09
T002180,C0018,CAMP007,2026-04-07,CONFERENCE,SR004,953.81
T002181,C0003,CAMP008,2026-04-24,EMAIL,SR003,2013.05
T002182,C0018,CAMP014,2026-04-22,CONFERENCE,SR005,2014.92
T002183,C0003,CAMP008,2026-04-08,ONLINE,SR006,558.79
T002184,C0015,CAMP014,2026-04-27,HOSPITAL_VISIT,SR002,2720.64
T002185,C0029,CAMP009,2026-04-19,EMAIL,SR004,2209.0
T002186,C0029,CAMP010,2026-04-25,ONLINE,SR004,2847.72
T002187,C0020,CAMP010,2026-04-23,EMAIL,SR002,1633.17
T002188,C0020,CAMP006,2026-05-14,CONFERENCE,SR002,1832.33
T002189,C0012,CAMP012,2026-05-12,CONFERENCE,SR001,2595.99
T002190,C0004,CAMP011,2026-05-05,EMAIL,SR006,1928.47
T002191,C0018,CAMP001,2026-05-03,CONFERENCE,SR004,1020.05
T002192,C0018,CAMP009,2026-03-30,ONLINE,SR004,1568.74
T002193,C0012,CAMP002,2026-05-07,CONFERENCE,SR001,2516.26
T002194,C0012,CAMP010,2026-04-28,ONLINE,SR001,726.26
T002195,C0021,CAMP006,2026-05-14,EMAIL,SR004,2930.58
T002196,C0028,CAMP009,2026-04-11,CONFERENCE,SR003,729.09
T002197,C0007,CAMP001,2026-04-14,HOSPITAL_VISIT,SR004,1084.27
T002198,C0022,CAMP004,2026-05-09,EMAIL,SR004,1104.59
T002199,C0006,CAMP006,2026-04-17,HOSPITAL_VISIT,SR002,1446.44
T002200,C0005,CAMP013,2026-04-28,EMAIL,SR001,2107.58
T002201,C0005,CAMP015,2026-05-12,HOSPITAL_VISIT,SR001,1842.86
T002202,C0006,CAMP013,2026-04-14,HOSPITAL_VISIT,SR004,1112.98
T002203,C0006,CAMP013,2026-04-26,HOSPITAL_VISIT,SR004,1375.43
T002204,C0011,CAMP014,2026-04-27,HOSPITAL_VISIT,SR004,1790.93
T002205,C0047,CAMP013,2026-05-07,EMAIL,SR011,2172.21
T002206,C0047,CAMP004,2026-04-13,EMAIL,SR011,657.57
T002207,C0047,CAMP008,2026-04-03,HOSPITAL_VISIT,SR009,1919.08
T002208,C0054,CAMP010,2026-04-20,EMAIL,SR009,2632.25
T002209,C0044,CAMP010,2026-05-05,ONLINE,SR012,590.39
T002210,C0044,CAMP007,2026-04-11,CONFERENCE,SR012,1532.07
T002211,C0059,CAMP011,2026-04-29,HOSPITAL_VISIT,SR009,2741.17
T002212,C0059,CAMP008,2026-04-22,EMAIL,SR009,234.0
T002213,C0046,CAMP015,2026-04-22,HOSPITAL_VISIT,SR011,477.04
T002214,C0056,CAMP003,2026-04-24,ONLINE,SR009,475.44
T002215,C0035,CAMP002,2026-05-03,ONLINE,SR010,2426.96
T002216,C0035,CAMP004,2026-04-18,EMAIL,SR010,2641.6
T002217,C0055,CAMP007,2026-04-17,CONFERENCE,SR009,735.29
T002218,C0055,CAMP008,2026-04-20,EMAIL,SR009,2294.53
T002219,C0042,CAMP001,2026-04-09,EMAIL,SR009,550.07
T002220,C0060,CAMP004,2026-05-08,HOSPITAL_VISIT,SR011,1340.56
T002221,C0036,CAMP013,2026-04-28,EMAIL,SR011,216.14
T002222,C0055,CAMP009,2026-05-03,ONLINE,SR010,2058.28
T002223,C0055,CAMP011,2026-04-23,CONFERENCE,SR010,2236.08
T002224,C0057,CAMP014,2026-04-08,CONFERENCE,SR007,1406.58
T002225,C0057,CAMP011,2026-04-14,CONFERENCE,SR007,1176.51
T002226,C0031,CAMP012,2026-04-15,ONLINE,SR009,1996.23
T002227,C0031,CAMP006,2026-04-03,CONFERENCE,SR009,2127.08
T002228,C0047,CAMP015,2026-05-15,CONFERENCE,SR007,377.12
T002229,C0047,CAMP008,2026-04-27,CONFERENCE,SR007,1477.99
T002230,C0038,CAMP012,2026-05-17,CONFERENCE,SR012,878.2
T002231,C0038,CAMP003,2026-05-05,HOSPITAL_VISIT,SR012,774.18
T002232,C0031,CAMP013,2026-04-17,CONFERENCE,SR011,1027.49
T002233,C0041,CAMP010,2026-04-02,ONLINE,SR009,2779.74
T002234,C0052,CAMP015,2026-04-17,ONLINE,SR008,613.84
T002235,C0035,CAMP007,2026-04-12,ONLINE,SR007,1251.56
T002236,C0033,CAMP005,2026-04-15,EMAIL,SR009,2131.79
T002237,C0033,CAMP003,2026-04-08,ONLINE,SR009,1594.8
T002238,C0032,CAMP014,2026-04-29,CONFERENCE,SR010,335.87
T002239,C0032,CAMP002,2026-04-01,EMAIL,SR010,1349.3
T002240,C0045,CAMP004,2026-04-21,ONLINE,SR009,1610.29
T002241,C0053,CAMP002,2026-04-12,CONFERENCE,SR009,420.92
T002242,C0053,CAMP010,2026-05-01,HOSPITAL_VISIT,SR009,1120.06
T002243,C0053,CAMP001,2026-03-25,EMAIL,SR011,1042.73
T002244,C0053,CAMP009,2026-04-25,HOSPITAL_VISIT,SR010,1184.66
T002245,C0053,CAMP004,2026-04-09,CONFERENCE,SR010,715.56
T002246,C0041,CAMP001,2026-04-06,CONFERENCE,SR009,2093.41
T002247,C0041,CAMP001,2026-04-13,ONLINE,SR009,854.77
T002248,C0061,CAMP014,2026-04-14,HOSPITAL_VISIT,SR015,352.23
T002249,C0061,CAMP015,2026-04-22,HOSPITAL_VISIT,SR015,1817.57
T002250,C0075,CAMP003,2026-04-25,CONFERENCE,SR018,2634.12
T002251,C0075,CAMP001,2026-04-13,HOSPITAL_VISIT,SR018,1250.67
T002252,C0065,CAMP008,2026-05-01,HOSPITAL_VISIT,SR014,2532.52
T002253,C0065,CAMP009,2026-05-03,ONLINE,SR014,1908.17
T002254,C0069,CAMP009,2026-04-26,ONLINE,SR014,338.24
T002255,C0061,CAMP007,2026-04-17,ONLINE,SR014,2887.55
T002256,C0061,CAMP002,2026-05-05,CONFERENCE,SR013,2646.36
T002257,C0061,CAMP010,2026-05-10,ONLINE,SR013,1560.97
T002258,C0074,CAMP006,2026-04-27,EMAIL,SR014,567.5
T002259,C0074,CAMP006,2026-04-18,CONFERENCE,SR014,1136.11
T002260,C0074,CAMP002,2026-04-19,CONFERENCE,SR017,525.92
T002261,C0070,CAMP009,2026-04-19,CONFERENCE,SR014,855.8
T002262,C0070,CAMP003,2026-03-31,HOSPITAL_VISIT,SR014,1667.85
T002263,C0078,CAMP002,2026-04-22,ONLINE,SR016,1560.08
T002264,C0078,CAMP008,2026-05-04,EMAIL,SR016,2672.33
T002265,C0075,CAMP015,2026-05-15,ONLINE,SR017,1125.96
T002266,C0075,CAMP015,2026-04-29,CONFERENCE,SR017,2963.86
T002267,C0110,CAMP009,2026-05-17,EMAIL,SR021,2795.82
T002268,C0110,CAMP001,2026-04-22,EMAIL,SR021,206.7
T002269,C0096,CAMP006,2026-04-07,EMAIL,SR023,2600.22
T002270,C0096,CAMP004,2026-04-19,HOSPITAL_VISIT,SR023,2835.84
T002271,C0110,CAMP015,2026-04-08,CONFERENCE,SR023,1536.1
T002272,C0110,CAMP003,2026-04-22,HOSPITAL_VISIT,SR023,1670.31
T002273,C0117,CAMP006,2026-03-29,CONFERENCE,SR020,1903.2
T002274,C0117,CAMP015,2026-04-21,CONFERENCE,SR020,2627.8
T002275,C0094,CAMP003,2026-04-24,HOSPITAL_VISIT,SR023,2927.12
T002276,C0094,CAMP008,2026-04-10,EMAIL,SR023,1555.89
T002277,C0115,CAMP012,2026-05-03,CONFERENCE,SR024,1197.5
T002278,C0118,CAMP002,2026-04-20,ONLINE,SR023,2544.28
T002279,C0118,CAMP014,2026-04-08,EMAIL,SR023,1971.95
T002280,C0096,CAMP011,2026-04-11,CONFERENCE,SR020,1198.43
T002281,C0096,CAMP005,2026-04-12,EMAIL,SR020,1242.97
T002282,C0119,CAMP007,2026-04-22,ONLINE,SR022,1371.23
T002283,C0119,CAMP007,2026-04-18,EMAIL,SR022,2328.53
T002284,C0099,CAMP013,2026-05-07,EMAIL,SR020,2683.47
T002285,C0099,CAMP010,2026-05-10,ONLINE,SR020,280.45
T002286,C0113,CAMP012,2026-04-06,HOSPITAL_VISIT,SR019,1216.25
T002287,C0113,CAMP004,2026-04-10,ONLINE,SR019,431.89
T002288,C0098,CAMP012,2026-04-22,EMAIL,SR019,373.1
T002289,C0095,CAMP010,2026-04-26,HOSPITAL_VISIT,SR021,1263.67
T002290,C0119,CAMP008,2026-04-09,HOSPITAL_VISIT,SR020,1391.35
T002291,C0023,CAMP005,2026-05-11,CONFERENCE,SR001,553.57
T002292,C0022,CAMP013,2026-06-03,EMAIL,SR005,1877.3
T002293,C0022,CAMP006,2026-06-01,ONLINE,SR005,1655.48
T002294,C0010,CAMP010,2026-05-01,CONFERENCE,SR004,561.6
T002295,C0023,CAMP010,2026-05-31,HOSPITAL_VISIT,SR003,779.86
T002296,C0023,CAMP009,2026-05-24,EMAIL,SR003,2798.56
T002297,C0018,CAMP003,2026-05-05,EMAIL,SR005,2980.3
T002298,C0018,CAMP007,2026-05-21,CONFERENCE,SR005,1348.95
T002299,C0014,CAMP006,2026-06-05,CONFERENCE,SR002,539.51
T002300,C0019,CAMP009,2026-05-22,CONFERENCE,SR005,1910.13
T002301,C0019,CAMP011,2026-05-23,EMAIL,SR005,2313.98
T002302,C0023,CAMP005,2026-05-28,CONFERENCE,SR006,2253.73
T002303,C0005,CAMP007,2026-05-21,ONLINE,SR005,2696.75
T002304,C0005,CAMP010,2026-05-11,CONFERENCE,SR005,1949.65
T002305,C0016,CAMP010,2026-05-19,ONLINE,SR005,2971.86
T002306,C0016,CAMP006,2026-06-10,EMAIL,SR005,1583.37
T002307,C0018,CAMP013,2026-05-16,HOSPITAL_VISIT,SR001,1212.6
T002308,C0030,CAMP001,2026-05-19,ONLINE,SR006,1381.01
T002309,C0013,CAMP005,2026-06-04,CONFERENCE,SR005,426.37
T002310,C0013,CAMP009,2026-06-16,HOSPITAL_VISIT,SR005,2118.84
T002311,C0016,CAMP009,2026-05-10,EMAIL,SR002,391.05
T002312,C0016,CAMP006,2026-05-30,CONFERENCE,SR002,1176.11
T002313,C0006,CAMP003,2026-05-09,HOSPITAL_VISIT,SR001,1885.95
T002314,C0006,CAMP001,2026-06-01,CONFERENCE,SR001,1560.29
T002315,C0001,CAMP006,2026-06-05,HOSPITAL_VISIT,SR001,528.47
T002316,C0022,CAMP011,2026-05-08,EMAIL,SR001,1103.64
T002317,C0022,CAMP015,2026-05-14,CONFERENCE,SR001,516.57
T002318,C0010,CAMP014,2026-05-25,CONFERENCE,SR005,497.75
T002319,C0010,CAMP004,2026-05-31,EMAIL,SR005,499.67
